pattern_id,main_mask,degree,exp_list,exp_mons
3066,110,5,"[m0,m2,m4,m6,m40,m42,m44,m46,m64,m66,m68,m70,m104,m106,m108,m110]",1 + x1 + x2 + x1x2 + x3x5 + x1x3x5 + x2x3x5 + x1x2x3x5 + x6 + x1x6 + x2x6 + x1x2x6 + x3x5x6 + x1x3x5x6 + x2x3x5x6 + x1x2x3x5x6
3067,110,5,"[m0,m2,m4,m6,m104,m106,m108,m110]",1 + x1 + x2 + x1x2 + x3x5x6 + x1x3x5x6 + x2x3x5x6 + x1x2x3x5x6
3068,110,5,"[m0,m2,m4,m6,m32,m34,m36,m38,m72,m74,m76,m78,m104,m106,m108,m110]",1 + x1 + x2 + x1x2 + x5 + x1x5 + x2x5 + x1x2x5 + x3x6 + x1x3x6 + x2x3x6 + x1x2x3x6 + x3x5x6 + x1x3x5x6 + x2x3x5x6 + x1x2x3x5x6
3069,110,5,"[m0,m2,m12,m14,m32,m34,m44,m46,m64,m66,m76,m78,m96,m98,m108,m110]",1 + x1 + x2x3 + x1x2x3 + x5 + x1x5 + x2x3x5 + x1x2x3x5 + x6 + x1x6 + x2x3x6 + x1x2x3x6 + x5x6 + x1x5x6 + x2x3x5x6 + x1x2x3x5x6
3070,110,5,"[m0,m2,m12,m14,m96,m98,m108,m110]",1 + x1 + x2x3 + x1x2x3 + x5x6 + x1x5x6 + x2x3x5x6 + x1x2x3x5x6
3071,110,5,"[m0,m2,m44,m46,m64,m66,m108,m110]",1 + x1 + x2x3x5 + x1x2x3x5 + x6 + x1x6 + x2x3x5x6 + x1x2x3x5x6
3072,110,5,"[m0,m2,m108,m110]",1 + x1 + x2x3x5x6 + x1x2x3x5x6
3073,110,5,"[m0,m2,m32,m34,m76,m78,m108,m110]",1 + x1 + x5 + x1x5 + x2x3x6 + x1x2x3x6 + x2x3x5x6 + x1x2x3x5x6
3074,110,5,"[m0,m2,m8,m10,m36,m38,m44,m46,m64,m66,m72,m74,m100,m102,m108,m110]",1 + x1 + x3 + x1x3 + x2x5 + x1x2x5 + x2x3x5 + x1x2x3x5 + x6 + x1x6 + x3x6 + x1x3x6 + x2x5x6 + x1x2x5x6 + x2x3x5x6 + x1x2x3x5x6
3075,110,5,"[m0,m2,m36,m38,m72,m74,m108,m110]",1 + x1 + x2x5 + x1x2x5 + x3x6 + x1x3x6 + x2x3x5x6 + x1x2x3x5x6
3076,110,5,"[m0,m2,m8,m10,m100,m102,m108,m110]",1 + x1 + x3 + x1x3 + x2x5x6 + x1x2x5x6 + x2x3x5x6 + x1x2x3x5x6
3077,110,5,"[m0,m2,m8,m10,m32,m34,m40,m42,m68,m70,m76,m78,m100,m102,m108,m110]",1 + x1 + x3 + x1x3 + x5 + x1x5 + x3x5 + x1x3x5 + x2x6 + x1x2x6 + x2x3x6 + x1x2x3x6 + x2x5x6 + x1x2x5x6 + x2x3x5x6 + x1x2x3x5x6
3078,110,5,"[m0,m2,m40,m42,m68,m70,m108,m110]",1 + x1 + x3x5 + x1x3x5 + x2x6 + x1x2x6 + x2x3x5x6 + x1x2x3x5x6
3079,110,5,"[m0,m6,m8,m14,m32,m38,m40,m46,m64,m70,m72,m78,m96,m102,m104,m110]",1 + x1x2 + x3 + x1x2x3 + x5 + x1x2x5 + x3x5 + x1x2x3x5 + x6 + x1x2x6 + x3x6 + x1x2x3x6 + x5x6 + x1x2x5x6 + x3x5x6 + x1x2x3x5x6
3080,110,5,"[m0,m6,m8,m14,m96,m102,m104,m110]",1 + x1x2 + x3 + x1x2x3 + x5x6 + x1x2x5x6 + x3x5x6 + x1x2x3x5x6
3081,110,5,"[m0,m6,m40,m46,m64,m70,m104,m110]",1 + x1x2 + x3x5 + x1x2x3x5 + x6 + x1x2x6 + x3x5x6 + x1x2x3x5x6
3082,110,5,"[m0,m6,m104,m110]",1 + x1x2 + x3x5x6 + x1x2x3x5x6
3083,110,5,"[m0,m6,m32,m38,m72,m78,m104,m110]",1 + x1x2 + x5 + x1x2x5 + x3x6 + x1x2x3x6 + x3x5x6 + x1x2x3x5x6
3084,110,5,"[m0,m14,m32,m46,m64,m78,m96,m110]",1 + x1x2x3 + x5 + x1x2x3x5 + x6 + x1x2x3x6 + x5x6 + x1x2x3x5x6
3085,110,5,"[m0,m14,m96,m110]",1 + x1x2x3 + x5x6 + x1x2x3x5x6
3086,110,5,"[m0,m46,m64,m110]",1 + x1x2x3x5 + x6 + x1x2x3x5x6
3087,110,5,"[m0,m110]",1 + x1x2x3x5x6
3088,110,5,"[m0,m32,m78,m110]",1 + x5 + x1x2x3x6 + x1x2x3x5x6
3089,110,5,"[m0,m8,m38,m46,m64,m72,m102,m110]",1 + x3 + x1x2x5 + x1x2x3x5 + x6 + x3x6 + x1x2x5x6 + x1x2x3x5x6
3090,110,5,"[m0,m38,m72,m110]",1 + x1x2x5 + x3x6 + x1x2x3x5x6
3091,110,5,"[m0,m8,m102,m110]",1 + x3 + x1x2x5x6 + x1x2x3x5x6
3092,110,5,"[m0,m8,m32,m40,m70,m78,m102,m110]",1 + x3 + x5 + x3x5 + x1x2x6 + x1x2x3x6 + x1x2x5x6 + x1x2x3x5x6
3093,110,5,"[m0,m40,m70,m110]",1 + x3x5 + x1x2x6 + x1x2x3x5x6
3094,110,5,"[m0,m4,m10,m14,m32,m36,m42,m46,m64,m68,m74,m78,m96,m100,m106,m110]",1 + x2 + x1x3 + x1x2x3 + x5 + x2x5 + x1x3x5 + x1x2x3x5 + x6 + x2x6 + x1x3x6 + x1x2x3x6 + x5x6 + x2x5x6 + x1x3x5x6 + x1x2x3x5x6
3095,110,5,"[m0,m4,m10,m14,m96,m100,m106,m110]",1 + x2 + x1x3 + x1x2x3 + x5x6 + x2x5x6 + x1x3x5x6 + x1x2x3x5x6
3096,110,5,"[m0,m10,m36,m46,m64,m74,m100,m110]",1 + x1x3 + x2x5 + x1x2x3x5 + x6 + x1x3x6 + x2x5x6 + x1x2x3x5x6
3097,110,5,"[m0,m10,m100,m110]",1 + x1x3 + x2x5x6 + x1x2x3x5x6
3098,110,5,"[m0,m10,m32,m42,m68,m78,m100,m110]",1 + x1x3 + x5 + x1x3x5 + x2x6 + x1x2x3x6 + x2x5x6 + x1x2x3x5x6
3099,110,5,"[m0,m4,m42,m46,m64,m68,m106,m110]",1 + x2 + x1x3x5 + x1x2x3x5 + x6 + x2x6 + x1x3x5x6 + x1x2x3x5x6
3100,110,5,"[m0,m42,m68,m110]",1 + x1x3x5 + x2x6 + x1x2x3x5x6
3101,110,5,"[m0,m4,m106,m110]",1 + x2 + x1x3x5x6 + x1x2x3x5x6
3102,110,5,"[m0,m4,m32,m36,m74,m78,m106,m110]",1 + x2 + x5 + x2x5 + x1x3x6 + x1x2x3x6 + x1x3x5x6 + x1x2x3x5x6
3103,110,5,"[m0,m36,m74,m110]",1 + x2x5 + x1x3x6 + x1x2x3x5x6
3104,110,5,"[m0,m4,m8,m12,m34,m38,m42,m46,m64,m68,m72,m76,m98,m102,m106,m110]",1 + x2 + x3 + x2x3 + x1x5 + x1x2x5 + x1x3x5 + x1x2x3x5 + x6 + x2x6 + x3x6 + x2x3x6 + x1x5x6 + x1x2x5x6 + x1x3x5x6 + x1x2x3x5x6
3105,110,5,"[m0,m4,m34,m38,m72,m76,m106,m110]",1 + x2 + x1x5 + x1x2x5 + x3x6 + x2x3x6 + x1x3x5x6 + x1x2x3x5x6
3106,110,5,"[m0,m12,m34,m46,m64,m76,m98,m110]",1 + x2x3 + x1x5 + x1x2x3x5 + x6 + x2x3x6 + x1x5x6 + x1x2x3x5x6
3107,110,5,"[m0,m34,m76,m110]",1 + x1x5 + x2x3x6 + x1x2x3x5x6
3108,110,5,"[m0,m8,m34,m42,m68,m76,m102,m110]",1 + x3 + x1x5 + x1x3x5 + x2x6 + x2x3x6 + x1x2x5x6 + x1x2x3x5x6
3109,110,5,"[m0,m4,m8,m12,m98,m102,m106,m110]",1 + x2 + x3 + x2x3 + x1x5x6 + x1x2x5x6 + x1x3x5x6 + x1x2x3x5x6
3110,110,5,"[m0,m12,m98,m110]",1 + x2x3 + x1x5x6 + x1x2x3x5x6
3111,110,5,"[m0,m4,m8,m12,m32,m36,m40,m44,m66,m70,m74,m78,m98,m102,m106,m110]",1 + x2 + x3 + x2x3 + x5 + x2x5 + x3x5 + x2x3x5 + x1x6 + x1x2x6 + x1x3x6 + x1x2x3x6 + x1x5x6 + x1x2x5x6 + x1x3x5x6 + x1x2x3x5x6
3112,110,5,"[m0,m4,m40,m44,m66,m70,m106,m110]",1 + x2 + x3x5 + x2x3x5 + x1x6 + x1x2x6 + x1x3x5x6 + x1x2x3x5x6
3113,110,5,"[m0,m12,m32,m44,m66,m78,m98,m110]",1 + x2x3 + x5 + x2x3x5 + x1x6 + x1x2x3x6 + x1x5x6 + x1x2x3x5x6
3114,110,5,"[m0,m44,m66,m110]",1 + x2x3x5 + x1x6 + x1x2x3x5x6
3115,110,5,"[m0,m8,m36,m44,m66,m74,m102,m110]",1 + x3 + x2x5 + x2x3x5 + x1x6 + x1x3x6 + x1x2x5x6 + x1x2x3x5x6
3116,112,3,"[m96,m112]",x5x6 + x4x5x6
3117,112,3,"[m80,m112]",x4x6 + x4x5x6
3118,112,3,"[m64,m80,m96,m112]",x6 + x4x6 + x5x6 + x4x5x6
3119,112,3,"[m64,m112]",x6 + x4x5x6
3120,112,3,"[m48,m112]",x4x5 + x4x5x6
3121,112,3,"[m32,m48,m96,m112]",x5 + x4x5 + x5x6 + x4x5x6
3122,112,3,"[m32,m112]",x5 + x4x5x6
3123,112,3,"[m16,m48,m80,m112]",x4 + x4x5 + x4x6 + x4x5x6
3124,112,3,"[m16,m112]",x4 + x4x5x6
3125,112,3,"[m0,m16,m32,m48,m64,m80,m96,m112]",1 + x4 + x5 + x4x5 + x6 + x4x6 + x5x6 + x4x5x6
3126,112,3,"[m0,m16,m96,m112]",1 + x4 + x5x6 + x4x5x6
3127,112,3,"[m0,m48,m64,m112]",1 + x4x5 + x6 + x4x5x6
3128,112,3,"[m0,m112]",1 + x4x5x6
3129,112,3,"[m0,m32,m80,m112]",1 + x5 + x4x6 + x4x5x6
3130,113,4,"[m112,m113]",x4x5x6 + x0x4x5x6
3131,113,4,"[m97,m113]",x0x5x6 + x0x4x5x6
3132,113,4,"[m96,m97,m112,m113]",x5x6 + x0x5x6 + x4x5x6 + x0x4x5x6
3133,113,4,"[m96,m113]",x5x6 + x0x4x5x6
3134,113,4,"[m81,m113]",x0x4x6 + x0x4x5x6
3135,113,4,"[m80,m81,m112,m113]",x4x6 + x0x4x6 + x4x5x6 + x0x4x5x6
3136,113,4,"[m80,m113]",x4x6 + x0x4x5x6
3137,113,4,"[m65,m81,m97,m113]",x0x6 + x0x4x6 + x0x5x6 + x0x4x5x6
3138,113,4,"[m65,m113]",x0x6 + x0x4x5x6
3139,113,4,"[m64,m65,m80,m81,m96,m97,m112,m113]",x6 + x0x6 + x4x6 + x0x4x6 + x5x6 + x0x5x6 + x4x5x6 + x0x4x5x6
3140,113,4,"[m64,m65,m112,m113]",x6 + x0x6 + x4x5x6 + x0x4x5x6
3141,113,4,"[m64,m81,m96,m113]",x6 + x0x4x6 + x5x6 + x0x4x5x6
3142,113,4,"[m64,m113]",x6 + x0x4x5x6
3143,113,4,"[m64,m80,m97,m113]",x6 + x4x6 + x0x5x6 + x0x4x5x6
3144,113,4,"[m49,m113]",x0x4x5 + x0x4x5x6
3145,113,4,"[m48,m49,m112,m113]",x4x5 + x0x4x5 + x4x5x6 + x0x4x5x6
3146,113,4,"[m48,m113]",x4x5 + x0x4x5x6
3147,113,4,"[m33,m49,m97,m113]",x0x5 + x0x4x5 + x0x5x6 + x0x4x5x6
3148,113,4,"[m33,m113]",x0x5 + x0x4x5x6
3149,113,4,"[m32,m33,m48,m49,m96,m97,m112,m113]",x5 + x0x5 + x4x5 + x0x4x5 + x5x6 + x0x5x6 + x4x5x6 + x0x4x5x6
3150,113,4,"[m32,m33,m112,m113]",x5 + x0x5 + x4x5x6 + x0x4x5x6
3151,113,4,"[m32,m49,m96,m113]",x5 + x0x4x5 + x5x6 + x0x4x5x6
3152,113,4,"[m32,m113]",x5 + x0x4x5x6
3153,113,4,"[m32,m48,m97,m113]",x5 + x4x5 + x0x5x6 + x0x4x5x6
3154,113,4,"[m17,m49,m81,m113]",x0x4 + x0x4x5 + x0x4x6 + x0x4x5x6
3155,113,4,"[m17,m113]",x0x4 + x0x4x5x6
3156,113,4,"[m16,m17,m48,m49,m80,m81,m112,m113]",x4 + x0x4 + x4x5 + x0x4x5 + x4x6 + x0x4x6 + x4x5x6 + x0x4x5x6
3157,113,4,"[m16,m17,m112,m113]",x4 + x0x4 + x4x5x6 + x0x4x5x6
3158,113,4,"[m16,m49,m80,m113]",x4 + x0x4x5 + x4x6 + x0x4x5x6
3159,113,4,"[m16,m113]",x4 + x0x4x5x6
3160,113,4,"[m16,m48,m81,m113]",x4 + x4x5 + x0x4x6 + x0x4x5x6
3161,113,4,"[m1,m17,m33,m49,m65,m81,m97,m113]",x0 + x0x4 + x0x5 + x0x4x5 + x0x6 + x0x4x6 + x0x5x6 + x0x4x5x6
3162,113,4,"[m1,m17,m97,m113]",x0 + x0x4 + x0x5x6 + x0x4x5x6
3163,113,4,"[m1,m49,m65,m113]",x0 + x0x4x5 + x0x6 + x0x4x5x6
3164,113,4,"[m1,m113]",x0 + x0x4x5x6
3165,113,4,"[m1,m33,m81,m113]",x0 + x0x5 + x0x4x6 + x0x4x5x6
3166,113,4,"[m0,m1,m16,m17,m32,m33,m48,m49,m64,m65,m80,m81,m96,m97,m112,m113]",1 + x0 + x4 + x0x4 + x5 + x0x5 + x4x5 + x0x4x5 + x6 + x0x6 + x4x6 + x0x4x6 + x5x6 + x0x5x6 + x4x5x6 + x0x4x5x6
3167,113,4,"[m0,m1,m16,m17,m96,m97,m112,m113]",1 + x0 + x4 + x0x4 + x5x6 + x0x5x6 + x4x5x6 + x0x4x5x6
3168,113,4,"[m0,m1,m48,m49,m64,m65,m112,m113]",1 + x0 + x4x5 + x0x4x5 + x6 + x0x6 + x4x5x6 + x0x4x5x6
3169,113,4,"[m0,m1,m112,m113]",1 + x0 + x4x5x6 + x0x4x5x6
3170,113,4,"[m0,m1,m32,m33,m80,m81,m112,m113]",1 + x0 + x5 + x0x5 + x4x6 + x0x4x6 + x4x5x6 + x0x4x5x6
3171,113,4,"[m0,m17,m32,m49,m64,m81,m96,m113]",1 + x0x4 + x5 + x0x4x5 + x6 + x0x4x6 + x5x6 + x0x4x5x6
3172,113,4,"[m0,m17,m96,m113]",1 + x0x4 + x5x6 + x0x4x5x6
3173,113,4,"[m0,m49,m64,m113]",1 + x0x4x5 + x6 + x0x4x5x6
3174,113,4,"[m0,m113]",1 + x0x4x5x6
3175,113,4,"[m0,m32,m81,m113]",1 + x5 + x0x4x6 + x0x4x5x6
3176,113,4,"[m0,m16,m33,m49,m64,m80,m97,m113]",1 + x4 + x0x5 + x0x4x5 + x6 + x4x6 + x0x5x6 + x0x4x5x6
3177,113,4,"[m0,m33,m80,m113]",1 + x0x5 + x4x6 + x0x4x5x6
3178,113,4,"[m0,m16,m97,m113]",1 + x4 + x0x5x6 + x0x4x5x6
3179,113,4,"[m0,m16,m32,m48,m65,m81,m97,m113]",1 + x4 + x5 + x4x5 + x0x6 + x0x4x6 + x0x5x6 + x0x4x5x6
3180,113,4,"[m0,m48,m65,m113]",1 + x4x5 + x0x6 + x0x4x5x6
3181,116,4,"[m112,m116]",x4x5x6 + x2x4x5x6
3182,116,4,"[m100,m116]",x2x5x6 + x2x4x5x6
3183,116,4,"[m96,m100,m112,m116]",x5x6 + x2x5x6 + x4x5x6 + x2x4x5x6
3184,116,4,"[m96,m116]",x5x6 + x2x4x5x6
3185,116,4,"[m84,m116]",x2x4x6 + x2x4x5x6
3186,116,4,"[m80,m84,m112,m116]",x4x6 + x2x4x6 + x4x5x6 + x2x4x5x6
3187,116,4,"[m80,m116]",x4x6 + x2x4x5x6
3188,116,4,"[m68,m84,m100,m116]",x2x6 + x2x4x6 + x2x5x6 + x2x4x5x6
3189,116,4,"[m68,m116]",x2x6 + x2x4x5x6
3190,116,4,"[m64,m68,m80,m84,m96,m100,m112,m116]",x6 + x2x6 + x4x6 + x2x4x6 + x5x6 + x2x5x6 + x4x5x6 + x2x4x5x6
3191,116,4,"[m64,m68,m112,m116]",x6 + x2x6 + x4x5x6 + x2x4x5x6
3192,116,4,"[m64,m84,m96,m116]",x6 + x2x4x6 + x5x6 + x2x4x5x6
3193,116,4,"[m64,m116]",x6 + x2x4x5x6
3194,116,4,"[m64,m80,m100,m116]",x6 + x4x6 + x2x5x6 + x2x4x5x6
3195,116,4,"[m52,m116]",x2x4x5 + x2x4x5x6
3196,116,4,"[m48,m52,m112,m116]",x4x5 + x2x4x5 + x4x5x6 + x2x4x5x6
3197,116,4,"[m48,m116]",x4x5 + x2x4x5x6
3198,116,4,"[m36,m52,m100,m116]",x2x5 + x2x4x5 + x2x5x6 + x2x4x5x6
3199,116,4,"[m36,m116]",x2x5 + x2x4x5x6
3200,116,4,"[m32,m36,m48,m52,m96,m100,m112,m116]",x5 + x2x5 + x4x5 + x2x4x5 + x5x6 + x2x5x6 + x4x5x6 + x2x4x5x6
3201,116,4,"[m32,m36,m112,m116]",x5 + x2x5 + x4x5x6 + x2x4x5x6
3202,116,4,"[m32,m52,m96,m116]",x5 + x2x4x5 + x5x6 + x2x4x5x6
3203,116,4,"[m32,m116]",x5 + x2x4x5x6
3204,116,4,"[m32,m48,m100,m116]",x5 + x4x5 + x2x5x6 + x2x4x5x6
3205,116,4,"[m20,m52,m84,m116]",x2x4 + x2x4x5 + x2x4x6 + x2x4x5x6
3206,116,4,"[m20,m116]",x2x4 + x2x4x5x6
3207,116,4,"[m16,m20,m48,m52,m80,m84,m112,m116]",x4 + x2x4 + x4x5 + x2x4x5 + x4x6 + x2x4x6 + x4x5x6 + x2x4x5x6
3208,116,4,"[m16,m20,m112,m116]",x4 + x2x4 + x4x5x6 + x2x4x5x6
3209,116,4,"[m16,m52,m80,m116]",x4 + x2x4x5 + x4x6 + x2x4x5x6
3210,116,4,"[m16,m116]",x4 + x2x4x5x6
3211,116,4,"[m16,m48,m84,m116]",x4 + x4x5 + x2x4x6 + x2x4x5x6
3212,116,4,"[m4,m20,m36,m52,m68,m84,m100,m116]",x2 + x2x4 + x2x5 + x2x4x5 + x2x6 + x2x4x6 + x2x5x6 + x2x4x5x6
3213,116,4,"[m4,m20,m100,m116]",x2 + x2x4 + x2x5x6 + x2x4x5x6
3214,116,4,"[m4,m52,m68,m116]",x2 + x2x4x5 + x2x6 + x2x4x5x6
3215,116,4,"[m4,m116]",x2 + x2x4x5x6
3216,116,4,"[m4,m36,m84,m116]",x2 + x2x5 + x2x4x6 + x2x4x5x6
3217,116,4,"[m0,m4,m16,m20,m32,m36,m48,m52,m64,m68,m80,m84,m96,m100,m112,m116]",1 + x2 + x4 + x2x4 + x5 + x2x5 + x4x5 + x2x4x5 + x6 + x2x6 + x4x6 + x2x4x6 + x5x6 + x2x5x6 + x4x5x6 + x2x4x5x6
3218,116,4,"[m0,m4,m16,m20,m96,m100,m112,m116]",1 + x2 + x4 + x2x4 + x5x6 + x2x5x6 + x4x5x6 + x2x4x5x6
3219,116,4,"[m0,m4,m48,m52,m64,m68,m112,m116]",1 + x2 + x4x5 + x2x4x5 + x6 + x2x6 + x4x5x6 + x2x4x5x6
3220,116,4,"[m0,m4,m112,m116]",1 + x2 + x4x5x6 + x2x4x5x6
3221,116,4,"[m0,m4,m32,m36,m80,m84,m112,m116]",1 + x2 + x5 + x2x5 + x4x6 + x2x4x6 + x4x5x6 + x2x4x5x6
3222,116,4,"[m0,m20,m32,m52,m64,m84,m96,m116]",1 + x2x4 + x5 + x2x4x5 + x6 + x2x4x6 + x5x6 + x2x4x5x6
3223,116,4,"[m0,m20,m96,m116]",1 + x2x4 + x5x6 + x2x4x5x6
3224,116,4,"[m0,m52,m64,m116]",1 + x2x4x5 + x6 + x2x4x5x6
3225,116,4,"[m0,m116]",1 + x2x4x5x6
3226,116,4,"[m0,m32,m84,m116]",1 + x5 + x2x4x6 + x2x4x5x6
3227,116,4,"[m0,m16,m36,m52,m64,m80,m100,m116]",1 + x4 + x2x5 + x2x4x5 + x6 + x4x6 + x2x5x6 + x2x4x5x6
3228,116,4,"[m0,m36,m80,m116]",1 + x2x5 + x4x6 + x2x4x5x6
3229,116,4,"[m0,m16,m100,m116]",1 + x4 + x2x5x6 + x2x4x5x6
3230,116,4,"[m0,m16,m32,m48,m68,m84,m100,m116]",1 + x4 + x5 + x4x5 + x2x6 + x2x4x6 + x2x5x6 + x2x4x5x6
3231,116,4,"[m0,m48,m68,m116]",1 + x4x5 + x2x6 + x2x4x5x6
3232,118,5,"[m116,m118]",x2x4x5x6 + x1x2x4x5x6
3233,118,5,"[m114,m118]",x1x4x5x6 + x1x2x4x5x6
3234,118,5,"[m112,m114,m116,m118]",x4x5x6 + x1x4x5x6 + x2x4x5x6 + x1x2x4x5x6
3235,118,5,"[m112,m118]",x4x5x6 + x1x2x4x5x6
3236,118,5,"[m102,m118]",x1x2x5x6 + x1x2x4x5x6
3237,118,5,"[m100,m102,m116,m118]",x2x5x6 + x1x2x5x6 + x2x4x5x6 + x1x2x4x5x6
3238,118,5,"[m100,m118]",x2x5x6 + x1x2x4x5x6
3239,118,5,"[m98,m102,m114,m118]",x1x5x6 + x1x2x5x6 + x1x4x5x6 + x1x2x4x5x6
3240,118,5,"[m98,m118]",x1x5x6 + x1x2x4x5x6
3241,118,5,"[m96,m98,m100,m102,m112,m114,m116,m118]",x5x6 + x1x5x6 + x2x5x6 + x1x2x5x6 + x4x5x6 + x1x4x5x6 + x2x4x5x6 + x1x2x4x5x6
3242,118,5,"[m96,m98,m116,m118]",x5x6 + x1x5x6 + x2x4x5x6 + x1x2x4x5x6
3243,118,5,"[m96,m102,m112,m118]",x5x6 + x1x2x5x6 + x4x5x6 + x1x2x4x5x6
3244,118,5,"[m96,m118]",x5x6 + x1x2x4x5x6
3245,118,5,"[m96,m100,m114,m118]",x5x6 + x2x5x6 + x1x4x5x6 + x1x2x4x5x6
3246,118,5,"[m86,m118]",x1x2x4x6 + x1x2x4x5x6
3247,118,5,"[m84,m86,m116,m118]",x2x4x6 + x1x2x4x6 + x2x4x5x6 + x1x2x4x5x6
3248,118,5,"[m84,m118]",x2x4x6 + x1x2x4x5x6
3249,118,5,"[m82,m86,m114,m118]",x1x4x6 + x1x2x4x6 + x1x4x5x6 + x1x2x4x5x6
3250,118,5,"[m82,m118]",x1x4x6 + x1x2x4x5x6
3251,118,5,"[m80,m82,m84,m86,m112,m114,m116,m118]",x4x6 + x1x4x6 + x2x4x6 + x1x2x4x6 + x4x5x6 + x1x4x5x6 + x2x4x5x6 + x1x2x4x5x6
3252,118,5,"[m80,m82,m116,m118]",x4x6 + x1x4x6 + x2x4x5x6 + x1x2x4x5x6
3253,118,5,"[m80,m86,m112,m118]",x4x6 + x1x2x4x6 + x4x5x6 + x1x2x4x5x6
3254,118,5,"[m80,m118]",x4x6 + x1x2x4x5x6
3255,118,5,"[m80,m84,m114,m118]",x4x6 + x2x4x6 + x1x4x5x6 + x1x2x4x5x6
3256,118,5,"[m70,m86,m102,m118]",x1x2x6 + x1x2x4x6 + x1x2x5x6 + x1x2x4x5x6
3257,118,5,"[m70,m118]",x1x2x6 + x1x2x4x5x6
3258,118,5,"[m68,m70,m84,m86,m100,m102,m116,m118]",x2x6 + x1x2x6 + x2x4x6 + x1x2x4x6 + x2x5x6 + x1x2x5x6 + x2x4x5x6 + x1x2x4x5x6
3259,118,5,"[m68,m70,m116,m118]",x2x6 + x1x2x6 + x2x4x5x6 + x1x2x4x5x6
3260,118,5,"[m68,m86,m100,m118]",x2x6 + x1x2x4x6 + x2x5x6 + x1x2x4x5x6
3261,118,5,"[m68,m118]",x2x6 + x1x2x4x5x6
3262,118,5,"[m68,m84,m102,m118]",x2x6 + x2x4x6 + x1x2x5x6 + x1x2x4x5x6
3263,118,5,"[m66,m70,m82,m86,m98,m102,m114,m118]",x1x6 + x1x2x6 + x1x4x6 + x1x2x4x6 + x1x5x6 + x1x2x5x6 + x1x4x5x6 + x1x2x4x5x6
3264,118,5,"[m66,m70,m114,m118]",x1x6 + x1x2x6 + x1x4x5x6 + x1x2x4x5x6
3265,118,5,"[m66,m86,m98,m118]",x1x6 + x1x2x4x6 + x1x5x6 + x1x2x4x5x6
3266,118,5,"[m66,m118]",x1x6 + x1x2x4x5x6
3267,118,5,"[m66,m82,m102,m118]",x1x6 + x1x4x6 + x1x2x5x6 + x1x2x4x5x6
3268,118,5,"[m64,m66,m68,m70,m80,m82,m84,m86,m96,m98,m100,m102,m112,m114,m116,m118]",x6 + x1x6 + x2x6 + x1x2x6 + x4x6 + x1x4x6 + x2x4x6 + x1x2x4x6 + x5x6 + x1x5x6 + x2x5x6 + x1x2x5x6 + x4x5x6 + x1x4x5x6 + x2x4x5x6 + x1x2x4x5x6
3269,118,5,"[m64,m66,m68,m70,m112,m114,m116,m118]",x6 + x1x6 + x2x6 + x1x2x6 + x4x5x6 + x1x4x5x6 + x2x4x5x6 + x1x2x4x5x6
3270,118,5,"[m64,m66,m84,m86,m96,m98,m116,m118]",x6 + x1x6 + x2x4x6 + x1x2x4x6 + x5x6 + x1x5x6 + x2x4x5x6 + x1x2x4x5x6
3271,118,5,"[m64,m66,m116,m118]",x6 + x1x6 + x2x4x5x6 + x1x2x4x5x6
3272,118,5,"[m64,m66,m80,m82,m100,m102,m116,m118]",x6 + x1x6 + x4x6 + x1x4x6 + x2x5x6 + x1x2x5x6 + x2x4x5x6 + x1x2x4x5x6
3273,118,5,"[m64,m70,m80,m86,m96,m102,m112,m118]",x6 + x1x2x6 + x4x6 + x1x2x4x6 + x5x6 + x1x2x5x6 + x4x5x6 + x1x2x4x5x6
3274,118,5,"[m64,m70,m112,m118]",x6 + x1x2x6 + x4x5x6 + x1x2x4x5x6
3275,118,5,"[m64,m86,m96,m118]",x6 + x1x2x4x6 + x5x6 + x1x2x4x5x6
3276,118,5,"[m64,m118]",x6 + x1x2x4x5x6
3277,118,5,"[m64,m80,m102,m118]",x6 + x4x6 + x1x2x5x6 + x1x2x4x5x6
3278,118,5,"[m64,m68,m82,m86,m96,m100,m114,m118]",x6 + x2x6 + x1x4x6 + x1x2x4x6 + x5x6 + x2x5x6 + x1x4x5x6 + x1x2x4x5x6
3279,118,5,"[m64,m82,m100,m118]",x6 + x1x4x6 + x2x5x6 + x1x2x4x5x6
3280,118,5,"[m64,m68,m114,m118]",x6 + x2x6 + x1x4x5x6 + x1x2x4x5x6
3281,118,5,"[m64,m68,m80,m84,m98,m102,m114,m118]",x6 + x2x6 + x4x6 + x2x4x6 + x1x5x6 + x1x2x5x6 + x1x4x5x6 + x1x2x4x5x6
3282,118,5,"[m64,m84,m98,m118]",x6 + x2x4x6 + x1x5x6 + x1x2x4x5x6
3283,118,5,"[m54,m118]",x1x2x4x5 + x1x2x4x5x6
3284,118,5,"[m52,m54,m116,m118]",x2x4x5 + x1x2x4x5 + x2x4x5x6 + x1x2x4x5x6
3285,118,5,"[m52,m118]",x2x4x5 + x1x2x4x5x6
3286,118,5,"[m50,m54,m114,m118]",x1x4x5 + x1x2x4x5 + x1x4x5x6 + x1x2x4x5x6
3287,118,5,"[m50,m118]",x1x4x5 + x1x2x4x5x6
3288,118,5,"[m48,m50,m52,m54,m112,m114,m116,m118]",x4x5 + x1x4x5 + x2x4x5 + x1x2x4x5 + x4x5x6 + x1x4x5x6 + x2x4x5x6 + x1x2x4x5x6
