pattern_id,main_mask,degree,exp_list,exp_mons
674,55,5,"[m20,m23,m52,m55]",x2x4 + x0x1x2x4 + x2x4x5 + x0x1x2x4x5
675,55,5,"[m20,m55]",x2x4 + x0x1x2x4x5
676,55,5,"[m20,m22,m53,m55]",x2x4 + x1x2x4 + x0x2x4x5 + x0x1x2x4x5
677,55,5,"[m19,m23,m51,m55]",x0x1x4 + x0x1x2x4 + x0x1x4x5 + x0x1x2x4x5
678,55,5,"[m19,m55]",x0x1x4 + x0x1x2x4x5
679,55,5,"[m18,m19,m22,m23,m50,m51,m54,m55]",x1x4 + x0x1x4 + x1x2x4 + x0x1x2x4 + x1x4x5 + x0x1x4x5 + x1x2x4x5 + x0x1x2x4x5
680,55,5,"[m18,m19,m54,m55]",x1x4 + x0x1x4 + x1x2x4x5 + x0x1x2x4x5
681,55,5,"[m18,m23,m50,m55]",x1x4 + x0x1x2x4 + x1x4x5 + x0x1x2x4x5
682,55,5,"[m18,m55]",x1x4 + x0x1x2x4x5
683,55,5,"[m18,m22,m51,m55]",x1x4 + x1x2x4 + x0x1x4x5 + x0x1x2x4x5
684,55,5,"[m17,m19,m21,m23,m49,m51,m53,m55]",x0x4 + x0x1x4 + x0x2x4 + x0x1x2x4 + x0x4x5 + x0x1x4x5 + x0x2x4x5 + x0x1x2x4x5
685,55,5,"[m17,m19,m53,m55]",x0x4 + x0x1x4 + x0x2x4x5 + x0x1x2x4x5
686,55,5,"[m17,m23,m49,m55]",x0x4 + x0x1x2x4 + x0x4x5 + x0x1x2x4x5
687,55,5,"[m17,m55]",x0x4 + x0x1x2x4x5
688,55,5,"[m17,m21,m51,m55]",x0x4 + x0x2x4 + x0x1x4x5 + x0x1x2x4x5
689,55,5,"[m16,m17,m18,m19,m20,m21,m22,m23,m48,m49,m50,m51,m52,m53,m54,m55]",x4 + x0x4 + x1x4 + x0x1x4 + x2x4 + x0x2x4 + x1x2x4 + x0x1x2x4 + x4x5 + x0x4x5 + x1x4x5 + x0x1x4x5 + x2x4x5 + x0x2x4x5 + x1x2x4x5 + x0x1x2x4x5
690,55,5,"[m16,m17,m18,m19,m52,m53,m54,m55]",x4 + x0x4 + x1x4 + x0x1x4 + x2x4x5 + x0x2x4x5 + x1x2x4x5 + x0x1x2x4x5
691,55,5,"[m16,m17,m22,m23,m48,m49,m54,m55]",x4 + x0x4 + x1x2x4 + x0x1x2x4 + x4x5 + x0x4x5 + x1x2x4x5 + x0x1x2x4x5
692,55,5,"[m16,m17,m54,m55]",x4 + x0x4 + x1x2x4x5 + x0x1x2x4x5
693,55,5,"[m16,m17,m20,m21,m50,m51,m54,m55]",x4 + x0x4 + x2x4 + x0x2x4 + x1x4x5 + x0x1x4x5 + x1x2x4x5 + x0x1x2x4x5
694,55,5,"[m16,m19,m20,m23,m48,m51,m52,m55]",x4 + x0x1x4 + x2x4 + x0x1x2x4 + x4x5 + x0x1x4x5 + x2x4x5 + x0x1x2x4x5
695,55,5,"[m16,m19,m52,m55]",x4 + x0x1x4 + x2x4x5 + x0x1x2x4x5
696,55,5,"[m16,m23,m48,m55]",x4 + x0x1x2x4 + x4x5 + x0x1x2x4x5
697,55,5,"[m16,m55]",x4 + x0x1x2x4x5
698,55,5,"[m16,m20,m51,m55]",x4 + x2x4 + x0x1x4x5 + x0x1x2x4x5
699,55,5,"[m16,m18,m21,m23,m48,m50,m53,m55]",x4 + x1x4 + x0x2x4 + x0x1x2x4 + x4x5 + x1x4x5 + x0x2x4x5 + x0x1x2x4x5
700,55,5,"[m16,m21,m50,m55]",x4 + x0x2x4 + x1x4x5 + x0x1x2x4x5
701,55,5,"[m16,m18,m53,m55]",x4 + x1x4 + x0x2x4x5 + x0x1x2x4x5
702,55,5,"[m16,m18,m20,m22,m49,m51,m53,m55]",x4 + x1x4 + x2x4 + x1x2x4 + x0x4x5 + x0x1x4x5 + x0x2x4x5 + x0x1x2x4x5
703,55,5,"[m16,m22,m49,m55]",x4 + x1x2x4 + x0x4x5 + x0x1x2x4x5
704,55,5,"[m7,m23,m39,m55]",x0x1x2 + x0x1x2x4 + x0x1x2x5 + x0x1x2x4x5
705,55,5,"[m7,m55]",x0x1x2 + x0x1x2x4x5
706,55,5,"[m6,m7,m22,m23,m38,m39,m54,m55]",x1x2 + x0x1x2 + x1x2x4 + x0x1x2x4 + x1x2x5 + x0x1x2x5 + x1x2x4x5 + x0x1x2x4x5
707,55,5,"[m6,m7,m54,m55]",x1x2 + x0x1x2 + x1x2x4x5 + x0x1x2x4x5
708,55,5,"[m6,m23,m38,m55]",x1x2 + x0x1x2x4 + x1x2x5 + x0x1x2x4x5
709,55,5,"[m6,m55]",x1x2 + x0x1x2x4x5
710,55,5,"[m6,m22,m39,m55]",x1x2 + x1x2x4 + x0x1x2x5 + x0x1x2x4x5
711,55,5,"[m5,m7,m21,m23,m37,m39,m53,m55]",x0x2 + x0x1x2 + x0x2x4 + x0x1x2x4 + x0x2x5 + x0x1x2x5 + x0x2x4x5 + x0x1x2x4x5
712,55,5,"[m5,m7,m53,m55]",x0x2 + x0x1x2 + x0x2x4x5 + x0x1x2x4x5
713,55,5,"[m5,m23,m37,m55]",x0x2 + x0x1x2x4 + x0x2x5 + x0x1x2x4x5
714,55,5,"[m5,m55]",x0x2 + x0x1x2x4x5
715,55,5,"[m5,m21,m39,m55]",x0x2 + x0x2x4 + x0x1x2x5 + x0x1x2x4x5
716,55,5,"[m4,m5,m6,m7,m20,m21,m22,m23,m36,m37,m38,m39,m52,m53,m54,m55]",x2 + x0x2 + x1x2 + x0x1x2 + x2x4 + x0x2x4 + x1x2x4 + x0x1x2x4 + x2x5 + x0x2x5 + x1x2x5 + x0x1x2x5 + x2x4x5 + x0x2x4x5 + x1x2x4x5 + x0x1x2x4x5
717,55,5,"[m4,m5,m6,m7,m52,m53,m54,m55]",x2 + x0x2 + x1x2 + x0x1x2 + x2x4x5 + x0x2x4x5 + x1x2x4x5 + x0x1x2x4x5
718,55,5,"[m4,m5,m22,m23,m36,m37,m54,m55]",x2 + x0x2 + x1x2x4 + x0x1x2x4 + x2x5 + x0x2x5 + x1x2x4x5 + x0x1x2x4x5
719,55,5,"[m4,m5,m54,m55]",x2 + x0x2 + x1x2x4x5 + x0x1x2x4x5
720,55,5,"[m4,m5,m20,m21,m38,m39,m54,m55]",x2 + x0x2 + x2x4 + x0x2x4 + x1x2x5 + x0x1x2x5 + x1x2x4x5 + x0x1x2x4x5
721,55,5,"[m4,m7,m20,m23,m36,m39,m52,m55]",x2 + x0x1x2 + x2x4 + x0x1x2x4 + x2x5 + x0x1x2x5 + x2x4x5 + x0x1x2x4x5
722,55,5,"[m4,m7,m52,m55]",x2 + x0x1x2 + x2x4x5 + x0x1x2x4x5
723,55,5,"[m4,m23,m36,m55]",x2 + x0x1x2x4 + x2x5 + x0x1x2x4x5
724,55,5,"[m4,m55]",x2 + x0x1x2x4x5
725,55,5,"[m4,m20,m39,m55]",x2 + x2x4 + x0x1x2x5 + x0x1x2x4x5
726,55,5,"[m4,m6,m21,m23,m36,m38,m53,m55]",x2 + x1x2 + x0x2x4 + x0x1x2x4 + x2x5 + x1x2x5 + x0x2x4x5 + x0x1x2x4x5
727,55,5,"[m4,m21,m38,m55]",x2 + x0x2x4 + x1x2x5 + x0x1x2x4x5
728,55,5,"[m4,m6,m53,m55]",x2 + x1x2 + x0x2x4x5 + x0x1x2x4x5
729,55,5,"[m4,m6,m20,m22,m37,m39,m53,m55]",x2 + x1x2 + x2x4 + x1x2x4 + x0x2x5 + x0x1x2x5 + x0x2x4x5 + x0x1x2x4x5
730,55,5,"[m4,m22,m37,m55]",x2 + x1x2x4 + x0x2x5 + x0x1x2x4x5
731,55,5,"[m3,m7,m19,m23,m35,m39,m51,m55]",x0x1 + x0x1x2 + x0x1x4 + x0x1x2x4 + x0x1x5 + x0x1x2x5 + x0x1x4x5 + x0x1x2x4x5
732,55,5,"[m3,m7,m51,m55]",x0x1 + x0x1x2 + x0x1x4x5 + x0x1x2x4x5
733,55,5,"[m3,m23,m35,m55]",x0x1 + x0x1x2x4 + x0x1x5 + x0x1x2x4x5
734,55,5,"[m3,m55]",x0x1 + x0x1x2x4x5
735,55,5,"[m3,m19,m39,m55]",x0x1 + x0x1x4 + x0x1x2x5 + x0x1x2x4x5
736,55,5,"[m2,m3,m6,m7,m18,m19,m22,m23,m34,m35,m38,m39,m50,m51,m54,m55]",x1 + x0x1 + x1x2 + x0x1x2 + x1x4 + x0x1x4 + x1x2x4 + x0x1x2x4 + x1x5 + x0x1x5 + x1x2x5 + x0x1x2x5 + x1x4x5 + x0x1x4x5 + x1x2x4x5 + x0x1x2x4x5
737,55,5,"[m2,m3,m6,m7,m50,m51,m54,m55]",x1 + x0x1 + x1x2 + x0x1x2 + x1x4x5 + x0x1x4x5 + x1x2x4x5 + x0x1x2x4x5
738,55,5,"[m2,m3,m22,m23,m34,m35,m54,m55]",x1 + x0x1 + x1x2x4 + x0x1x2x4 + x1x5 + x0x1x5 + x1x2x4x5 + x0x1x2x4x5
739,55,5,"[m2,m3,m54,m55]",x1 + x0x1 + x1x2x4x5 + x0x1x2x4x5
740,55,5,"[m2,m3,m18,m19,m38,m39,m54,m55]",x1 + x0x1 + x1x4 + x0x1x4 + x1x2x5 + x0x1x2x5 + x1x2x4x5 + x0x1x2x4x5
741,55,5,"[m2,m7,m18,m23,m34,m39,m50,m55]",x1 + x0x1x2 + x1x4 + x0x1x2x4 + x1x5 + x0x1x2x5 + x1x4x5 + x0x1x2x4x5
742,55,5,"[m2,m7,m50,m55]",x1 + x0x1x2 + x1x4x5 + x0x1x2x4x5
743,55,5,"[m2,m23,m34,m55]",x1 + x0x1x2x4 + x1x5 + x0x1x2x4x5
744,55,5,"[m2,m55]",x1 + x0x1x2x4x5
745,55,5,"[m2,m18,m39,m55]",x1 + x1x4 + x0x1x2x5 + x0x1x2x4x5
746,55,5,"[m2,m6,m19,m23,m34,m38,m51,m55]",x1 + x1x2 + x0x1x4 + x0x1x2x4 + x1x5 + x1x2x5 + x0x1x4x5 + x0x1x2x4x5
747,55,5,"[m2,m19,m38,m55]",x1 + x0x1x4 + x1x2x5 + x0x1x2x4x5
748,55,5,"[m2,m6,m51,m55]",x1 + x1x2 + x0x1x4x5 + x0x1x2x4x5
749,55,5,"[m2,m6,m18,m22,m35,m39,m51,m55]",x1 + x1x2 + x1x4 + x1x2x4 + x0x1x5 + x0x1x2x5 + x0x1x4x5 + x0x1x2x4x5
750,55,5,"[m2,m22,m35,m55]",x1 + x1x2x4 + x0x1x5 + x0x1x2x4x5
751,55,5,"[m1,m3,m5,m7,m17,m19,m21,m23,m33,m35,m37,m39,m49,m51,m53,m55]",x0 + x0x1 + x0x2 + x0x1x2 + x0x4 + x0x1x4 + x0x2x4 + x0x1x2x4 + x0x5 + x0x1x5 + x0x2x5 + x0x1x2x5 + x0x4x5 + x0x1x4x5 + x0x2x4x5 + x0x1x2x4x5
752,55,5,"[m1,m3,m5,m7,m49,m51,m53,m55]",x0 + x0x1 + x0x2 + x0x1x2 + x0x4x5 + x0x1x4x5 + x0x2x4x5 + x0x1x2x4x5
753,55,5,"[m1,m3,m21,m23,m33,m35,m53,m55]",x0 + x0x1 + x0x2x4 + x0x1x2x4 + x0x5 + x0x1x5 + x0x2x4x5 + x0x1x2x4x5
754,55,5,"[m1,m3,m53,m55]",x0 + x0x1 + x0x2x4x5 + x0x1x2x4x5
755,55,5,"[m1,m3,m17,m19,m37,m39,m53,m55]",x0 + x0x1 + x0x4 + x0x1x4 + x0x2x5 + x0x1x2x5 + x0x2x4x5 + x0x1x2x4x5
756,55,5,"[m1,m7,m17,m23,m33,m39,m49,m55]",x0 + x0x1x2 + x0x4 + x0x1x2x4 + x0x5 + x0x1x2x5 + x0x4x5 + x0x1x2x4x5
757,55,5,"[m1,m7,m49,m55]",x0 + x0x1x2 + x0x4x5 + x0x1x2x4x5
758,55,5,"[m1,m23,m33,m55]",x0 + x0x1x2x4 + x0x5 + x0x1x2x4x5
759,55,5,"[m1,m55]",x0 + x0x1x2x4x5
760,55,5,"[m1,m17,m39,m55]",x0 + x0x4 + x0x1x2x5 + x0x1x2x4x5
761,55,5,"[m1,m5,m19,m23,m33,m37,m51,m55]",x0 + x0x2 + x0x1x4 + x0x1x2x4 + x0x5 + x0x2x5 + x0x1x4x5 + x0x1x2x4x5
762,55,5,"[m1,m19,m37,m55]",x0 + x0x1x4 + x0x2x5 + x0x1x2x4x5
763,55,5,"[m1,m5,m51,m55]",x0 + x0x2 + x0x1x4x5 + x0x1x2x4x5
764,55,5,"[m1,m5,m17,m21,m35,m39,m51,m55]",x0 + x0x2 + x0x4 + x0x2x4 + x0x1x5 + x0x1x2x5 + x0x1x4x5 + x0x1x2x4x5
765,55,5,"[m1,m21,m35,m55]",x0 + x0x2x4 + x0x1x5 + x0x1x2x4x5
766,55,5,"[m0,m1,m2,m3,m4,m5,m6,m7,m16,m17,m18,m19,m20,m21,m22,m23,m32,m33,m34,m35,m36,m37,m38,m39,m48,m49,m50,m51,m52,m53,m54,m55]",1 + x0 + x1 + x0x1 + x2 + x0x2 + x1x2 + x0x1x2 + x4 + x0x4 + x1x4 + x0x1x4 + x2x4 + x0x2x4 + x1x2x4 + x0x1x2x4 + x5 + x0x5 + x1x5 + x0x1x5 + x2x5 + x0x2x5 + x1x2x5 + x0x1x2x5 + x4x5 + x0x4x5 + x1x4x5 + x0x1x4x5 + x2x4x5 + x0x2x4x5 + x1x2x4x5 + x0x1x2x4x5
767,55,5,"[m0,m1,m2,m3,m4,m5,m6,m7,m48,m49,m50,m51,m52,m53,m54,m55]",1 + x0 + x1 + x0x1 + x2 + x0x2 + x1x2 + x0x1x2 + x4x5 + x0x4x5 + x1x4x5 + x0x1x4x5 + x2x4x5 + x0x2x4x5 + x1x2x4x5 + x0x1x2x4x5
768,55,5,"[m0,m1,m2,m3,m20,m21,m22,m23,m32,m33,m34,m35,m52,m53,m54,m55]",1 + x0 + x1 + x0x1 + x2x4 + x0x2x4 + x1x2x4 + x0x1x2x4 + x5 + x0x5 + x1x5 + x0x1x5 + x2x4x5 + x0x2x4x5 + x1x2x4x5 + x0x1x2x4x5
769,55,5,"[m0,m1,m2,m3,m52,m53,m54,m55]",1 + x0 + x1 + x0x1 + x2x4x5 + x0x2x4x5 + x1x2x4x5 + x0x1x2x4x5
770,55,5,"[m0,m1,m2,m3,m16,m17,m18,m19,m36,m37,m38,m39,m52,m53,m54,m55]",1 + x0 + x1 + x0x1 + x4 + x0x4 + x1x4 + x0x1x4 + x2x5 + x0x2x5 + x1x2x5 + x0x1x2x5 + x2x4x5 + x0x2x4x5 + x1x2x4x5 + x0x1x2x4x5
771,55,5,"[m0,m1,m6,m7,m16,m17,m22,m23,m32,m33,m38,m39,m48,m49,m54,m55]",1 + x0 + x1x2 + x0x1x2 + x4 + x0x4 + x1x2x4 + x0x1x2x4 + x5 + x0x5 + x1x2x5 + x0x1x2x5 + x4x5 + x0x4x5 + x1x2x4x5 + x0x1x2x4x5
772,55,5,"[m0,m1,m6,m7,m48,m49,m54,m55]",1 + x0 + x1x2 + x0x1x2 + x4x5 + x0x4x5 + x1x2x4x5 + x0x1x2x4x5
773,55,5,"[m0,m1,m22,m23,m32,m33,m54,m55]",1 + x0 + x1x2x4 + x0x1x2x4 + x5 + x0x5 + x1x2x4x5 + x0x1x2x4x5
774,55,5,"[m0,m1,m54,m55]",1 + x0 + x1x2x4x5 + x0x1x2x4x5
775,55,5,"[m0,m1,m16,m17,m38,m39,m54,m55]",1 + x0 + x4 + x0x4 + x1x2x5 + x0x1x2x5 + x1x2x4x5 + x0x1x2x4x5
776,55,5,"[m0,m1,m4,m5,m18,m19,m22,m23,m32,m33,m36,m37,m50,m51,m54,m55]",1 + x0 + x2 + x0x2 + x1x4 + x0x1x4 + x1x2x4 + x0x1x2x4 + x5 + x0x5 + x2x5 + x0x2x5 + x1x4x5 + x0x1x4x5 + x1x2x4x5 + x0x1x2x4x5
777,55,5,"[m0,m1,m18,m19,m36,m37,m54,m55]",1 + x0 + x1x4 + x0x1x4 + x2x5 + x0x2x5 + x1x2x4x5 + x0x1x2x4x5
778,55,5,"[m0,m1,m4,m5,m50,m51,m54,m55]",1 + x0 + x2 + x0x2 + x1x4x5 + x0x1x4x5 + x1x2x4x5 + x0x1x2x4x5
779,55,5,"[m0,m1,m4,m5,m16,m17,m20,m21,m34,m35,m38,m39,m50,m51,m54,m55]",1 + x0 + x2 + x0x2 + x4 + x0x4 + x2x4 + x0x2x4 + x1x5 + x0x1x5 + x1x2x5 + x0x1x2x5 + x1x4x5 + x0x1x4x5 + x1x2x4x5 + x0x1x2x4x5
780,55,5,"[m0,m1,m20,m21,m34,m35,m54,m55]",1 + x0 + x2x4 + x0x2x4 + x1x5 + x0x1x5 + x1x2x4x5 + x0x1x2x4x5
781,55,5,"[m0,m3,m4,m7,m16,m19,m20,m23,m32,m35,m36,m39,m48,m51,m52,m55]",1 + x0x1 + x2 + x0x1x2 + x4 + x0x1x4 + x2x4 + x0x1x2x4 + x5 + x0x1x5 + x2x5 + x0x1x2x5 + x4x5 + x0x1x4x5 + x2x4x5 + x0x1x2x4x5
782,55,5,"[m0,m3,m4,m7,m48,m51,m52,m55]",1 + x0x1 + x2 + x0x1x2 + x4x5 + x0x1x4x5 + x2x4x5 + x0x1x2x4x5
783,55,5,"[m0,m3,m20,m23,m32,m35,m52,m55]",1 + x0x1 + x2x4 + x0x1x2x4 + x5 + x0x1x5 + x2x4x5 + x0x1x2x4x5
784,55,5,"[m0,m3,m52,m55]",1 + x0x1 + x2x4x5 + x0x1x2x4x5
785,55,5,"[m0,m3,m16,m19,m36,m39,m52,m55]",1 + x0x1 + x4 + x0x1x4 + x2x5 + x0x1x2x5 + x2x4x5 + x0x1x2x4x5
786,55,5,"[m0,m7,m16,m23,m32,m39,m48,m55]",1 + x0x1x2 + x4 + x0x1x2x4 + x5 + x0x1x2x5 + x4x5 + x0x1x2x4x5
787,55,5,"[m0,m7,m48,m55]",1 + x0x1x2 + x4x5 + x0x1x2x4x5
788,55,5,"[m0,m23,m32,m55]",1 + x0x1x2x4 + x5 + x0x1x2x4x5
789,55,5,"[m0,m55]",1 + x0x1x2x4x5
790,55,5,"[m0,m16,m39,m55]",1 + x4 + x0x1x2x5 + x0x1x2x4x5
791,55,5,"[m0,m4,m19,m23,m32,m36,m51,m55]",1 + x2 + x0x1x4 + x0x1x2x4 + x5 + x2x5 + x0x1x4x5 + x0x1x2x4x5
792,55,5,"[m0,m19,m36,m55]",1 + x0x1x4 + x2x5 + x0x1x2x4x5
793,55,5,"[m0,m4,m51,m55]",1 + x2 + x0x1x4x5 + x0x1x2x4x5
794,55,5,"[m0,m4,m16,m20,m35,m39,m51,m55]",1 + x2 + x4 + x2x4 + x0x1x5 + x0x1x2x5 + x0x1x4x5 + x0x1x2x4x5
795,55,5,"[m0,m20,m35,m55]",1 + x2x4 + x0x1x5 + x0x1x2x4x5
796,55,5,"[m0,m2,m5,m7,m16,m18,m21,m23,m32,m34,m37,m39,m48,m50,m53,m55]",1 + x1 + x0x2 + x0x1x2 + x4 + x1x4 + x0x2x4 + x0x1x2x4 + x5 + x1x5 + x0x2x5 + x0x1x2x5 + x4x5 + x1x4x5 + x0x2x4x5 + x0x1x2x4x5
797,55,5,"[m0,m2,m5,m7,m48,m50,m53,m55]",1 + x1 + x0x2 + x0x1x2 + x4x5 + x1x4x5 + x0x2x4x5 + x0x1x2x4x5
798,55,5,"[m0,m5,m18,m23,m32,m37,m50,m55]",1 + x0x2 + x1x4 + x0x1x2x4 + x5 + x0x2x5 + x1x4x5 + x0x1x2x4x5
799,55,5,"[m0,m5,m50,m55]",1 + x0x2 + x1x4x5 + x0x1x2x4x5
800,55,5,"[m0,m5,m16,m21,m34,m39,m50,m55]",1 + x0x2 + x4 + x0x2x4 + x1x5 + x0x1x2x5 + x1x4x5 + x0x1x2x4x5
801,55,5,"[m0,m2,m21,m23,m32,m34,m53,m55]",1 + x1 + x0x2x4 + x0x1x2x4 + x5 + x1x5 + x0x2x4x5 + x0x1x2x4x5
802,55,5,"[m0,m21,m34,m55]",1 + x0x2x4 + x1x5 + x0x1x2x4x5
803,55,5,"[m0,m2,m53,m55]",1 + x1 + x0x2x4x5 + x0x1x2x4x5
804,55,5,"[m0,m2,m16,m18,m37,m39,m53,m55]",1 + x1 + x4 + x1x4 + x0x2x5 + x0x1x2x5 + x0x2x4x5 + x0x1x2x4x5
805,55,5,"[m0,m18,m37,m55]",1 + x1x4 + x0x2x5 + x0x1x2x4x5
806,55,5,"[m0,m2,m4,m6,m17,m19,m21,m23,m32,m34,m36,m38,m49,m51,m53,m55]",1 + x1 + x2 + x1x2 + x0x4 + x0x1x4 + x0x2x4 + x0x1x2x4 + x5 + x1x5 + x2x5 + x1x2x5 + x0x4x5 + x0x1x4x5 + x0x2x4x5 + x0x1x2x4x5
807,55,5,"[m0,m2,m17,m19,m36,m38,m53,m55]",1 + x1 + x0x4 + x0x1x4 + x2x5 + x1x2x5 + x0x2x4x5 + x0x1x2x4x5
808,55,5,"[m0,m6,m17,m23,m32,m38,m49,m55]",1 + x1x2 + x0x4 + x0x1x2x4 + x5 + x1x2x5 + x0x4x5 + x0x1x2x4x5
809,55,5,"[m0,m17,m38,m55]",1 + x0x4 + x1x2x5 + x0x1x2x4x5
810,55,5,"[m0,m4,m17,m21,m34,m38,m51,m55]",1 + x2 + x0x4 + x0x2x4 + x1x5 + x1x2x5 + x0x1x4x5 + x0x1x2x4x5
811,55,5,"[m0,m2,m4,m6,m49,m51,m53,m55]",1 + x1 + x2 + x1x2 + x0x4x5 + x0x1x4x5 + x0x2x4x5 + x0x1x2x4x5
812,55,5,"[m0,m6,m49,m55]",1 + x1x2 + x0x4x5 + x0x1x2x4x5
813,55,5,"[m0,m2,m4,m6,m16,m18,m20,m22,m33,m35,m37,m39,m49,m51,m53,m55]",1 + x1 + x2 + x1x2 + x4 + x1x4 + x2x4 + x1x2x4 + x0x5 + x0x1x5 + x0x2x5 + x0x1x2x5 + x0x4x5 + x0x1x4x5 + x0x2x4x5 + x0x1x2x4x5
814,55,5,"[m0,m2,m20,m22,m33,m35,m53,m55]",1 + x1 + x2x4 + x1x2x4 + x0x5 + x0x1x5 + x0x2x4x5 + x0x1x2x4x5
815,55,5,"[m0,m6,m16,m22,m33,m39,m49,m55]",1 + x1x2 + x4 + x1x2x4 + x0x5 + x0x1x2x5 + x0x4x5 + x0x1x2x4x5
816,55,5,"[m0,m22,m33,m55]",1 + x1x2x4 + x0x5 + x0x1x2x4x5
817,55,5,"[m0,m4,m18,m22,m33,m37,m51,m55]",1 + x2 + x1x4 + x1x2x4 + x0x5 + x0x2x5 + x0x1x4x5 + x0x1x2x4x5
818,57,4,"[m56,m57]",x3x4x5 + x0x3x4x5
819,57,4,"[m49,m57]",x0x4x5 + x0x3x4x5
820,57,4,"[m48,m49,m56,m57]",x4x5 + x0x4x5 + x3x4x5 + x0x3x4x5
821,57,4,"[m48,m57]",x4x5 + x0x3x4x5
822,57,4,"[m41,m57]",x0x3x5 + x0x3x4x5
823,57,4,"[m40,m41,m56,m57]",x3x5 + x0x3x5 + x3x4x5 + x0x3x4x5
824,57,4,"[m40,m57]",x3x5 + x0x3x4x5
825,57,4,"[m33,m41,m49,m57]",x0x5 + x0x3x5 + x0x4x5 + x0x3x4x5
826,57,4,"[m33,m57]",x0x5 + x0x3x4x5
827,57,4,"[m32,m33,m40,m41,m48,m49,m56,m57]",x5 + x0x5 + x3x5 + x0x3x5 + x4x5 + x0x4x5 + x3x4x5 + x0x3x4x5
828,57,4,"[m32,m33,m56,m57]",x5 + x0x5 + x3x4x5 + x0x3x4x5
829,57,4,"[m32,m41,m48,m57]",x5 + x0x3x5 + x4x5 + x0x3x4x5
830,57,4,"[m32,m57]",x5 + x0x3x4x5
831,57,4,"[m32,m40,m49,m57]",x5 + x3x5 + x0x4x5 + x0x3x4x5
832,57,4,"[m25,m57]",x0x3x4 + x0x3x4x5
833,57,4,"[m24,m25,m56,m57]",x3x4 + x0x3x4 + x3x4x5 + x0x3x4x5
834,57,4,"[m24,m57]",x3x4 + x0x3x4x5
835,57,4,"[m17,m25,m49,m57]",x0x4 + x0x3x4 + x0x4x5 + x0x3x4x5
836,57,4,"[m17,m57]",x0x4 + x0x3x4x5
837,57,4,"[m16,m17,m24,m25,m48,m49,m56,m57]",x4 + x0x4 + x3x4 + x0x3x4 + x4x5 + x0x4x5 + x3x4x5 + x0x3x4x5
838,57,4,"[m16,m17,m56,m57]",x4 + x0x4 + x3x4x5 + x0x3x4x5
839,57,4,"[m16,m25,m48,m57]",x4 + x0x3x4 + x4x5 + x0x3x4x5
840,57,4,"[m16,m57]",x4 + x0x3x4x5
841,57,4,"[m16,m24,m49,m57]",x4 + x3x4 + x0x4x5 + x0x3x4x5
842,57,4,"[m9,m25,m41,m57]",x0x3 + x0x3x4 + x0x3x5 + x0x3x4x5
843,57,4,"[m9,m57]",x0x3 + x0x3x4x5
844,57,4,"[m8,m9,m24,m25,m40,m41,m56,m57]",x3 + x0x3 + x3x4 + x0x3x4 + x3x5 + x0x3x5 + x3x4x5 + x0x3x4x5
845,57,4,"[m8,m9,m56,m57]",x3 + x0x3 + x3x4x5 + x0x3x4x5
846,57,4,"[m8,m25,m40,m57]",x3 + x0x3x4 + x3x5 + x0x3x4x5
847,57,4,"[m8,m57]",x3 + x0x3x4x5
848,57,4,"[m8,m24,m41,m57]",x3 + x3x4 + x0x3x5 + x0x3x4x5
849,57,4,"[m1,m9,m17,m25,m33,m41,m49,m57]",x0 + x0x3 + x0x4 + x0x3x4 + x0x5 + x0x3x5 + x0x4x5 + x0x3x4x5
850,57,4,"[m1,m9,m49,m57]",x0 + x0x3 + x0x4x5 + x0x3x4x5
851,57,4,"[m1,m25,m33,m57]",x0 + x0x3x4 + x0x5 + x0x3x4x5
852,57,4,"[m1,m57]",x0 + x0x3x4x5
853,57,4,"[m1,m17,m41,m57]",x0 + x0x4 + x0x3x5 + x0x3x4x5
854,57,4,"[m0,m1,m8,m9,m16,m17,m24,m25,m32,m33,m40,m41,m48,m49,m56,m57]",1 + x0 + x3 + x0x3 + x4 + x0x4 + x3x4 + x0x3x4 + x5 + x0x5 + x3x5 + x0x3x5 + x4x5 + x0x4x5 + x3x4x5 + x0x3x4x5
855,57,4,"[m0,m1,m8,m9,m48,m49,m56,m57]",1 + x0 + x3 + x0x3 + x4x5 + x0x4x5 + x3x4x5 + x0x3x4x5
856,57,4,"[m0,m1,m24,m25,m32,m33,m56,m57]",1 + x0 + x3x4 + x0x3x4 + x5 + x0x5 + x3x4x5 + x0x3x4x5
857,57,4,"[m0,m1,m56,m57]",1 + x0 + x3x4x5 + x0x3x4x5
858,57,4,"[m0,m1,m16,m17,m40,m41,m56,m57]",1 + x0 + x4 + x0x4 + x3x5 + x0x3x5 + x3x4x5 + x0x3x4x5
859,57,4,"[m0,m9,m16,m25,m32,m41,m48,m57]",1 + x0x3 + x4 + x0x3x4 + x5 + x0x3x5 + x4x5 + x0x3x4x5
860,57,4,"[m0,m9,m48,m57]",1 + x0x3 + x4x5 + x0x3x4x5
861,57,4,"[m0,m25,m32,m57]",1 + x0x3x4 + x5 + x0x3x4x5
862,57,4,"[m0,m57]",1 + x0x3x4x5
863,57,4,"[m0,m16,m41,m57]",1 + x4 + x0x3x5 + x0x3x4x5
864,57,4,"[m0,m8,m17,m25,m32,m40,m49,m57]",1 + x3 + x0x4 + x0x3x4 + x5 + x3x5 + x0x4x5 + x0x3x4x5
865,57,4,"[m0,m17,m40,m57]",1 + x0x4 + x3x5 + x0x3x4x5
